"x1","x2","x3","x4","x5","x6","x7","y"
-2.13605396436413,0.0652068332706326,0.459968498774364,1.48753192327481,"classic",-0.432200874759943,-0.240084806682623,4.38376615844811
-1.1446651739751,0.173365452111324,-0.762687488607704,-1.19321044370277,"jazz",-1.59202708944917,0.626262562843385,0.596370547026442
0.0512642548866674,0.449699701831134,0.508203966705649,-0.696671776541977,"classic",-0.206437316922416,0.152322914450076,3.31349487052155
-0.9022167643414,-0.583676488628072,0.689682826758899,0.113990562793739,"punk",-0.615435727653075,-0.109101169673415,2.29097915745571
-0.222349768513921,-0.14178834982509,-1.02493840186677,-2.48993098623099,"jazz",0.967847902394577,0.178235444678714,6.16154463149171
-0.59627944713095,-0.62017535258466,0.697326010847333,-1.21151049730041,"classic",-0.197818970513942,1.86395252960753,2.84511602875205
1.79798217899331,0.299195307900658,-1.08278289540559,-0.0381038943809981,"jazz",0.444155680520643,0.891056281236887,5.50682158668785
-0.0625649792277532,1.45250117998087,-0.648602962058887,-0.925403540692154,"classic",-1.5083693573229,-0.532487679299896,1.71213801615217
0.489013297376407,-1.4129528354423,-1.60689674875502,-0.80213890606961,"classic",1.20158946162066,0.966737094857518,5.10786914880523
-0.898080493485784,-0.334127922776914,-0.330581117751112,-0.643938996879895,"punk",-0.0294409924377002,-0.965559934454143,4.60855530933806
0.0876233966505145,0.505647565420071,-0.584282994109601,1.80204512092698,"classic",-0.768590298962277,-1.29368156600489,5.00037758139778
-0.659417778313694,-0.275972625182998,1.43413536334868,-0.95328611388063,"classic",-0.385527214909534,-0.241723448164104,4.04752650255333
0.862576052088908,-0.43070714734853,-0.0934382988966331,-1.88663985119075,"punk",-0.249803087494501,-1.30153659050405,5.55008105083899
0.311588412287322,-1.11605306018948,-1.05090130236687,-0.950903148942147,"classic",-0.00886299049400072,0.675483313621506,1.98681095890471
3.45587089494825,-3.67129778788184,3.04584179783154,2.73428388245253,"classic",3.64797235298953,3.6716400777859,4.84835935646242
2.8868043648552,-3.17637592364406,3.40497058651621,3.67860313493672,"jazz",3.74670615317733,3.5673979941546,4.26625146552152
-1.54104788202947,-0.373864283127082,-0.63205988128014,-0.851918521557033,"jazz",0.449392853846334,-0.260981818830834,6.11464923083803
1.48303795264943,-0.389066075944549,-0.589411552286581,0.779126016344352,"jazz",-2.02932127588824,0.0983882636662375,1.07586023535787
-0.410880767377051,0.60297764939769,2.43646217893069,-0.856830186470729,"punk",0.422970901830708,0.305160285579427,6.77144315008877
-2.26353197924138,-0.489629314280973,-0.792881139224588,2.65471838070545,"punk",0.339018348637085,-1.43525499657344,7.06751525262356
-0.355317657424044,-1.1548362573293,-0.500998502551189,2.18703787310228,"punk",0.395253865488745,-0.231859845108142,4.00650258297172
1.38134670308266,0.493654627423509,-0.376193094009202,0.604340604585487,"punk",-1.20612681722795,-1.47391266425427,4.03603346737523
-1.19991139362712,-0.621284675690102,-2.273933716399,0.724308001763222,"classic",-0.46053690236254,0.597227552003199,4.66782396003717
-0.0952514261382808,-0.74542202063021,-0.466991057540691,-1.77794196248929,"classic",1.22744814533871,0.93414005228905,5.42596804648785
0.536268378659759,-0.0827118847705881,0.861269460178865,-0.81734472389482,"jazz",-0.392888827556858,0.787348581947717,4.73597093882092
-1.74146477476842,1.36132022021609,-0.103001660949085,0.617610859690605,"classic",-1.50639879766566,-1.47905463219131,1.98472051627117
-0.758178669767892,0.652015410827549,0.482703191581974,-0.0796955838669795,"classic",1.13641400746038,1.94145338167762,8.05198606153228
-0.289856174682771,-1.07702705798108,-0.76193959772155,0.247734369634439,"classic",2.18039011829937,-0.234530849393587,10.0651468213619
-0.349245125342746,-0.323509728140873,2.50513037077394,-1.33222827440141,"punk",1.11713969266911,-1.58052456982949,6.18973552240294
-0.363566397116186,-0.552072024688085,-0.242997633352065,-1.60215190800472,"classic",1.21319814465161,0.808425707193201,5.99849851777414
-0.618849263246982,0.735121690236097,-0.451526164573318,1.05176482225416,"classic",-0.915165103988198,-1.32743928445407,3.61456937715701
1.06416035336828,1.20632365324154,1.42559353576292,-0.613621961676911,"classic",2.13950083742416,0.366252166413629,7.40948940590521
-0.326892671955033,-0.441579816819556,-0.0212736343543093,0.561003224425226,"jazz",1.04121097346051,-1.80178593141796,7.10366847173162
-3.07978315109576,0.228204548741094,0.860589246613072,-1.95421212414815,"classic",0.0613847126477007,0.36466084598136,7.96989543678617
-0.64889332964153,-0.968595126867309,0.109333683751582,0.526091216902344,"punk",0.941691516873709,1.38352172238735,6.88318391923043
-0.396942802702479,-1.69226768616857,0.409538856603316,0.599842224882251,"jazz",-1.85147194118512,1.64130733789794,1.07497393074065
0.237879395980159,0.795291039146851,1.04236919284156,-0.296733520362118,"classic",1.8041291581751,-0.896908408326718,7.30140840150761
-0.058986251534993,-1.66981869753434,-1.6753093353874,-0.77037468628108,"punk",0.250309165191326,-0.556401970881791,5.56991487348891
-1.76947390874042,1.240264772859,0.546928555236711,-1.41585943713183,"jazz",0.130427960515785,-0.171601363844463,5.90504391808656
-0.283876363033982,-0.56053203880983,-1.26710830397308,-0.270117526313617,"jazz",-1.20516146265591,-1.55958780969016,0.584471033215113
0.891628718028874,0.255900886662637,2.15173053602151,0.834987652915693,"punk",-1.96345837842872,0.68200496977313,2.05683583986389
1.64555897028076,-0.94315083730799,0.562587893764406,-1.35678743204349,"classic",0.286800797887195,0.308264045416346,6.83361789455632
-0.853378566312484,0.920880303571984,0.515455880800644,-0.128883400348604,"punk",2.38133155709318,0.964995953713703,8.04564973984427
0.221945737894013,-0.54254487067683,0.791540430698382,-0.884228360604384,"classic",1.15847096337064,-0.0176833776152102,5.87289960135606
-0.262035244684331,1.50841286797577,-0.656012256061169,-1.04149430086358,"classic",-0.751073738016481,1.23889274198358,2.62736263038973
0.897419012459356,-1.31199211900937,-0.254021545872266,-0.362850422783387,"jazz",-0.531583332466285,-1.12336200091117,2.45374062469126
0.707864629927746,0.196170091004274,-0.0196927939918342,0.11301909975076,"jazz",-0.841420534849403,1.07138850881766,4.63910195639884
0.786119916958559,1.17951418617369,1.04995004167249,1.44613598033939,"classic",-0.246911056964946,-1.19296789098135,5.13836879625838
1.66731091706667,1.74459309186233,-0.8176914572946,0.354002818410121,"classic",1.0327005665243,1.52477984932275,8.14018475720798
0.965000326071563,-0.926658950602611,-2.38273496327938,-0.954660580193125,"jazz",0.373183746585053,-0.876051841285423,4.80532031493095
1.32592705652786,-0.641882512831361,-1.60848404971921,0.0472903709905316,"punk",-0.880779094231386,-0.298645929257419,3.09502861127538
1.29177369493979,-0.316939499073501,-0.302894474570456,0.534991131519089,"classic",-0.562405261057235,-1.46610327711421,5.49054118734855
2.45245935244904,-0.306601528970187,0.34853074910959,1.17319344988051,"jazz",0.444488482623102,0.697926025341055,8.38320639776051
-0.0817030629079845,-0.587394416335789,-1.28029019725603,-0.735405291441841,"classic",-1.07408224095546,-0.22697505106126,3.48397371189758
-0.377891111277103,-0.854680819580372,-0.553036632719617,0.860418612074147,"punk",-0.302845496620853,-0.2214676249287,2.93226837005844
-0.0712256736624909,0.0312096745118775,-0.0592616958332391,1.29691852000174,"classic",-0.330720840977661,0.894642103839728,4.47931486811518
0.177700699627439,0.900472240942441,1.3203460827238,-0.26749000687901,"jazz",0.170987906078947,2.69031911637064,5.44285256122201
-4.15333203784129,-3.78711530029282,3.93019483751114,-3.27192658381138,"jazz",-3.2790097889203,3.08647471101094,4.87371461655308
-0.580706795054546,1.5277330485032,-0.158771930989998,-0.076201187249337,"jazz",0.403082988588872,1.02554382184959,5.94033961025505
1.43702377751401,0.651164145817797,0.181061573292546,0.379895085210266,"punk",-0.131607556618343,0.436923140512219,4.5894297170943
-0.911687046150048,-0.345370199164713,-0.713825541473572,0.755575512748407,"punk",0.191520780703647,-0.67543436517687,6.76099952353315
2.19863746609386,-0.189043732478234,-1.05045246724197,-1.01594134634896,"punk",1.57791798650322,0.487676038535468,9.05222292600542
-0.227604855246761,-0.382578236936876,0.946554093629445,-0.106686916702831,"punk",-1.30927457981412,-0.964937019350782,1.78374968619891
