"x1","x2","x3","x4","x5","x6","y"
-0.430030565335892,-0.398119511198787,-0.290658028483591,"classic",-0.434224175589103,1.58456243548773,8.21168834271585
-0.0966712137579045,-0.162891539162716,-0.112660392704683,"streaming",-0.0675619078067233,-0.767250743774247,7.81281597962007
-0.141594698294293,-0.1346506459699,-0.217073018877246,"classic",-0.103185779359869,0.729351491859072,5.46056975688419
-0.510262609969461,-0.55379012455556,-0.452696568742369,"classic",-0.473254937807469,-0.545568534339985,6.49135289173907
-1.34456355552238,-1.31575838800071,-1.20011011957891,"classic",-1.28443912721876,0.523572446918379,7.96806275092369
-1.47583327591942,-1.39471436361008,-1.53135607175489,"classic",-1.43937136222158,-1.63067581116839,6.9349215685759
0.453786771396765,0.369104370144311,0.504309555397154,"classic",0.445930877175952,-0.929278564340619,6.69992239721822
-0.820189854542924,-0.803746471664438,-0.754733931586267,"classic",-0.718559022171884,-0.19756982362843,6.86162749062038
0.877301038578637,0.851899261663596,0.880130523309313,"digital",0.83121557323288,0.781446549122423,6.26690181677113
1.57901382824589,1.52515384856276,1.57949680202296,"classic",1.53062232055871,0.473833514413679,7.58021246821676
0.250100092916907,0.195949151120942,0.239339850266871,"streaming",0.220930429086758,-0.440708876488753,5.88851055319912
0.585173654552654,0.515044286035229,0.57346620453941,"digital",0.526275531189994,0.110873602710114,7.52167188406892
0.181278198933619,0.140955303903576,0.112813550562008,"digital",0.174318338779715,0.437610198544031,5.76881351498923
-0.594747702444774,-0.548351048662518,-0.550884790713815,"digital",-0.575490901449144,2.05161225795335,8.99946945043555
1.16845795677284,1.13358826329412,1.07835970437883,"streaming",1.07292786745512,0.89136944019854,3.77580614287592
0.211201191066313,0.175448875891583,0.209123062594736,"streaming",0.199923088136376,-0.94789647937977,8.55739552325521
0.0790984417517525,0.168947686462953,0.014902605898915,"digital",0.0661574414721424,0.967891674760423,6.41154562470704
2.14724919993351,2.07036090596875,2.04993386473806,"digital",1.93109686872797,-0.343679953498997,6.71558286952476
0.701847718708945,0.618806926804051,0.597134811238349,"classic",0.608523917060612,0.0523307024359834,6.17219643094218
0.069258399021759,0.0686614716918264,0.0456889882755587,"streaming",0.110753897264418,1.76429139407233,7.04548832505923
0.18392244576289,0.173439837336033,0.0739647532234799,"digital",0.111727094177846,0.998673576862859,8.19679370960296
-0.468776393221287,-0.523432944422223,-0.447287347186491,"digital",-0.447163140563239,-0.523232207902152,5.52191949089076
0.517230560399939,0.523043475895339,0.500735406959968,"digital",0.464934760285069,0.56644015453748,5.823282273005
1.17320570016923,1.1262567186404,1.06098847293782,"digital",1.04788140994524,-0.0446289499843008,5.35216908372725
-0.696908402377911,-0.684852216076284,-0.642707738772078,"classic",-0.64072658950157,0.816080482217136,7.79780304885458
0.374413668236572,0.23664068242757,0.341258107727064,"classic",0.409191476167098,0.409496498013509,4.84699394524868
-0.737638550911321,-0.698422491484395,-0.715192755031654,"streaming",-0.718720019408292,0.483102556707751,4.57909082357818
0.0776767399067555,0.101258871028787,0.0995618128738252,"digital",0.0229796358539915,1.38061289445208,9.02125930513769
1.09258327531186,1.00742265159941,1.08574834251459,"streaming",0.917556395238432,0.726169854367425,5.37982864588128
1.90388377997658,1.85676649422639,1.8863623434477,"classic",1.86572734557003,-1.25128011302988,6.41522704534519
2.43614266774526,2.34952061869214,2.30121271458338,"classic",2.25608027566406,-1.93561233477371,7.22401046964628
0.232259225603005,0.292068345756599,0.311590556066052,"classic",0.193525328608057,0.64225144707434,7.31920871544002
0.799759065135107,0.760996723232059,0.82397753101876,"streaming",0.779315606908161,0.147485043471108,6.02280846447794
-1.54144517037245,-1.5205611782024,-1.3584179435973,"classic",-1.46453766261385,0.325286579442116,8.46623127910451
0.162405453136327,0.121940518983664,0.167824789283582,"classic",0.141140773881207,0.0282876341649873,6.87020302094637
1.08222839576257,1.03582103991986,0.995684604884911,"digital",1.12925597178374,-0.469134470861724,5.58436641855826
1.28836972243112,1.19165077894755,1.30943566431015,"streaming",1.21126523332135,0.761397245325655,5.77836401423139
0.929347953722341,0.898971054489165,0.829260025629301,"classic",0.789012288135601,0.659524175978766,7.53833018141728
-0.94653977750795,-0.89484855886771,-0.850185668802276,"streaming",-0.877425236851744,-1.09344847040237,7.26405456618443
1.14064245739162,1.05055024509161,1.09490248578854,"digital",1.1276789298019,0.381079797073099,6.94185281545052
-0.388878856135923,-0.441140742590706,-0.383240848806279,"classic",-0.418246677496381,-2.26919094375773,5.24586898287181
0.673279012996534,0.631691030180999,0.669130043068237,"streaming",0.505271920284113,-0.242317058119866,6.27426350362583
-1.30529045675159,-1.22667934256693,-1.29478421722009,"digital",-1.2441724533731,0.277746461758108,7.56291131681407
1.1952088407511,1.15239263641534,1.10005476562913,"streaming",1.17695324684378,-0.108254360702659,7.07139909938177
0.296111647702225,0.249277382077653,0.215617716562742,"streaming",0.405645778507605,0.637407405539104,7.3048954212207
1.08231138830219,0.998072779224687,1.09012773974059,"classic",1.05667273969606,0.92913296238894,6.26181963223781
0.252997712731451,0.264047659877321,0.302142286898817,"classic",0.178463347658084,-0.912294851502108,4.3200365877341
-0.140583438175724,-0.0930808777401232,-0.0639058764387064,"streaming",-0.126948821347153,0.359914686306312,5.68348930655989
-0.354522005865712,-0.35725285881731,-0.294542740866775,"classic",-0.384422925168139,0.827204550729347,7.22571594346742
0.199510902348984,0.196231290235504,0.15938855042336,"streaming",0.211548281160335,0.0515683658371595,6.96844856846575
-0.864133303305843,-0.819319447173967,-0.745351584820791,"streaming",-0.86584720888847,-0.702482433339467,6.51569549161653
0.822129070172728,0.787701700351356,0.835322268708318,"digital",0.75965770957275,0.858600522040575,6.59542598447627
