"x1","x2","x3","x4","x5","x6","y"
-1.87335345703787,-0.779832391233872,"classic",0.0769931920518281,0.0608914228716333,0.153076119495398,3.95338929545644
-1.25139702267006,-0.830685991649819,"modern",-0.401831832446093,1.3747180093161,-2.1884450204432,0.790676519108353
1.22979308523969,1.09819877155046,"classic",1.34615296061342,-0.715234675834504,1.07075305803486,5.02578772821232
1.13845604298507,-0.611587352159249,"vintage",-0.0869781123933388,1.28160752175457,0.0338480492302948,6.8598555603614
-1.65570410574148,-1.20045099091207,"vintage",1.14738664208801,0.00289137927570822,0.475568187271522,5.08990433247088
0.56373997859455,-0.232723464241535,"classic",1.01644826091607,-0.625184722870834,-0.816371035950651,-0.230584129682467
1.34764414633277,0.189283852658218,"vintage",-0.0477369013217584,0.151523412190416,-1.19312689717085,0.330050692257695
1.11749374393221,0.382117324129058,"vintage",1.49287469696012,0.974188398159427,1.01172878391589,9.01994496306811
0.433123733684566,0.612157892733176,"vintage",0.362092913826764,-1.09586896992969,-0.111811002604781,0.690599194561866
-1.94178339355674,-0.693040927400321,"modern",2.05966842345947,-1.17916376875175,-0.449069429622147,-0.682801152328657
0.276715874485241,0.30206720725575,"modern",-0.0234774376499424,2.00730590644337,-0.305200995550212,7.69000509677785
-2.67510624200774,-1.03161895051094,"classic",-1.4744857610749,0.696786412165959,0.13974439267817,5.97032161573735
-0.940387070734654,0.195535631705432,"vintage",-2.09593090279047,1.02798033978621,-0.924831199545625,3.38729493549443
0.848535209459779,0.7266186407542,"vintage",-0.335306498552116,-0.59177850832288,-1.10852880099122,-1.30003057127837
0.423960514884308,-0.043219223149434,"modern",-0.510783698461182,-0.347541874684249,0.936228998965711,5.43567787413367
-0.215804170980356,0.940425177105351,"vintage",0.729804210517543,0.120632866180773,-0.314644240785251,3.1884429033795
-0.675757072203225,0.570297357776278,"modern",-0.957421722618217,1.03216331909764,1.79772138559778,11.7237659830256
-0.398190662126707,0.579006839446769,"classic",0.251600183881337,0.554373893659494,-0.508569032580814,3.76525031770644
-1.18597338254289,-1.66552976068523,"classic",0.838643193826673,0.153647750908423,-0.234946199448645,3.57117676720976
0.940045183593293,0.300434266792695,"modern",0.483201432354529,-0.494204214450186,-1.68941657142458,-2.46172409478582
-1.18971014088939,0.0335960199921416,"vintage",0.208414786161031,-1.43684973891437,0.781798999484127,2.82103828137097
-0.153022872911743,-1.2239561730286,"classic",-0.731124207769415,-0.316511870948556,-0.473440785828166,1.71218145947081
1.17442067022401,1.15631972545053,"classic",0.920465100178954,1.22409785043268,-2.07320452524089,0.700329692928376
-0.808707120004722,0.860488665381303,"vintage",0.586948176908525,0.31119751551542,-1.45626580338283,0.295401003166047
-1.79645567740892,-0.498409292814286,"modern",-0.692219045753481,0.589802947874477,-0.113214211482095,4.64396759947269
-0.245949269517029,1.87998442974361,"classic",-0.474028603757719,-1.11032030888307,-0.648529366128106,-0.939613671435351
0.430439429141385,-0.260846936395928,"vintage",-0.701211602343437,1.38345290537492,0.310728521278371,7.85504309571912
