"x1","x2","x3","x4","x5","x6","y"
-0.644790182087694,-0.934578898430395,0.448540284604261,0.551579889696975,0.277513483878449,"classic",4.87025221904562
-0.186801676829062,1.19758057689201,-0.237615016301794,-0.0125313968143935,-1.78301009185503,"fusion",7.82241359398104
0.925795968495309,-0.694228101019562,0.510854181959948,-0.178857723339716,-0.300607479832463,"molecular",9.811704867239
-0.104017352395718,-1.17891771094951,0.462466746429214,1.56580344750882,-0.974337948000629,"fusion",0.972884120073223
-1.44534460888655,-0.407119657093154,1.81297159718143,0.102931320330441,-0.242569387604698,"classic",6.67597915050152
0.0611209485935481,-0.550355452457568,-1.05592081256485,0.250744562749298,0.511993884334526,"molecular",9.16354030548975
-0.517999207150136,1.34974380082305,-0.770593645342983,0.655490346578641,0.51371141744812,"fusion",6.74072821263061
-0.614921676254029,-0.058401177760438,0.766197637006999,-0.0192703334099909,1.28986200163273,"classic",9.58054318397629
-1.05393394876673,0.537387967323228,-0.218410630560423,0.540161477190845,-0.555357221567318,"fusion",8.24402136132497
1.4227972993616,-0.460253575230746,-0.910955668219922,0.794882818670326,-0.716746841184129,"fusion",6.50425855434975
-0.0489414049328289,0.449197269105339,1.87339873183211,-0.425447064024685,-1.79840613603652,"molecular",9.16415093111814
0.304208663022892,1.12151417425635,-1.91787703306425,0.521647679552755,2.41866879271005,"classic",6.42027638012764
0.812133348966087,0.697825062944363,-0.178082126883755,-0.645493920890455,2.41738828570368,"fusion",14.4674197154726
2.20497043746646,0.196358113941693,1.02846133968934,-0.286705569586997,0.0165182322578302,"molecular",10.7446912470937
-1.59024111705101,-1.00351131530802,0.516313088777519,-1.40797024010216,-1.75164037376386,"classic",13.8199197028881
0.286775860254088,0.344589309862187,-1.11813327848579,-0.14366852847392,-0.614718868732438,"molecular",10.7643041759443
-0.912902394119225,-0.345134564170631,0.0968861748316877,0.262126796556967,1.26030917287584,"fusion",7.68216506304898
0.352490648806478,-0.596266363300826,-0.827496551022529,0.347053100565181,0.550114692127885,"molecular",7.6286686759877
0.381960924193429,-0.801167996369817,-0.00151890935143227,0.629853293112587,-0.510393476602197,"fusion",3.76445453585863
0.850474100090263,0.565783484854275,1.39223592679283,-0.794822678317315,-1.54168009661616,"fusion",13.1254478467982
0.0650088791037392,0.86336594062421,0.46598561747775,-1.84645622940967,-1.41126516593525,"molecular",15.8000245826893
-0.77452701088271,-1.34356207408881,-1.2145404027544,1.19673719825404,1.03822422502285,"classic",1.5225928483786
0.207749793692998,-0.0999361498028884,-1.00204968334308,-0.906985518236857,-1.06867698267446,"fusion",13.087206932728
1.21379941921863,-2.17597882744758,0.107083296734211,-1.64929528826412,-0.784174230767905,"classic",15.1230470200465
3.5297856316027,2.70292649588357,-3.66401170745849,-3.56617336011746,2.54993635451308,"classic",32.6740231654011
0.450259055898971,1.04522189747701,0.395476130089927,-0.632585210430596,-0.686886444368226,"molecular",12.1330914350295
1.31361238856485,0.042843183668007,1.03597168753097,1.0401809591306,0.651141149352783,"molecular",5.32407355555756
0.49310520109747,-1.97378471696864,-0.951179435333434,-0.00728735514699403,-0.960288980843646,"classic",9.77793179653085
-0.670898678188992,1.01704390648224,-0.295139810225225,1.52169985591217,0.250173386914926,"fusion",2.7462295691355
-0.528238886368078,-0.212390594642819,0.844353188416201,0.306763072397289,-0.619861575375306,"classic",6.26168533163538
0.856382421808098,1.30294384401228,-0.288511636259233,-0.975001550240895,-0.132998042687006,"classic",14.1895966972459
0.786383135930492,0.349441717598103,-1.36507573335242,1.18460315709959,0.714366972629345,"molecular",3.67627001864666
-0.100644772414296,-0.466197420498205,-0.310309676982415,0.981635719682919,1.72574603477974,"classic",4.47603661242879
-1.60801005174379,0.145549759488996,0.19043114011463,-0.4926646722237,0.832824191616987,"molecular",6.76952004667444
-1.18683014541674,-1.448387644881,-0.612216148752135,1.4461136481673,-0.488882216336122,"fusion",0.168929002475251
-0.834622790850126,-0.272010745281886,0.799897590043808,0.361199402535294,0.173594483643377,"molecular",3.55888261782942
0.12297519198478,-1.02810306658602,0.389880549972736,0.710781317176077,-0.690896548952116,"fusion",5.89221835343168
1.26539083506628,-0.0828174490565814,0.288652629332018,0.540412397418304,-0.569202634609084,"fusion",6.51941570220793
0.372022896192512,0.199234770743923,0.765467690784182,3.08958553174819,0.526584442839511,"molecular",-6.20891803957389
-0.130595599043324,0.247778025430801,0.201536751298562,0.522498629267589,0.0754610488584285,"molecular",7.29979978953492
0.0540548867149159,0.485377626065584,-0.00688116830338342,3.07179201404797,0.53289350983764,"classic",-5.04893590175746
0.594091140304912,1.12292798461051,-0.363432670219414,0.198256097317598,-0.928397328398775,"classic",7.6112259863826
-0.614454545306593,0.0856803371434992,-0.43960535956302,0.248099362749602,0.00580100136760076,"molecular",6.74469013642954
0.396222266251167,0.553734410580533,-1.31920935077616,0.0286385673043774,-0.490923798477847,"molecular",9.29253797660717
-0.907449128293458,0.42997341880747,1.15869450992486,2.02891645237599,0.0809164730091931,"fusion",-2.80199061857616
0.554231225670201,-2.47734154274995,0.087136842751112,1.35097140300078,-0.458190372978269,"fusion",2.78674176317529
0.302939370220463,-1.44058878388966,0.740865923765464,0.0840276670776442,-2.26595457118407,"molecular",8.44598559517088
0.37019216756004,0.0700027001300735,-2.17793469774498,1.60180336735248,-0.0107406426159812,"classic",3.38866538058202
-0.526534151191737,-0.0129606187926717,1.47335501507118,0.0105164369041416,-0.568671790380616,"fusion",6.30844619290924
-1.41947912863755,0.176889376573565,1.63916041056257,0.0902103247096889,-1.06008312267011,"molecular",7.96945659397937
-1.21058287068659,-1.20339035868229,1.48874300619491,0.916699415318839,-0.488509218944056,"classic",5.43974024381724
-0.58451879089438,0.00944934893907206,-0.095210372010354,-0.0614296228329467,0.136082382601934,"molecular",8.59655014818367
1.92879464807987,0.665636232243816,1.87807409199144,-1.50947066361675,-0.438134084524362,"molecular",18.8009726871498
-0.541738282026362,-0.373506215116277,0.854403711636641,-0.609766921666657,-1.05929869638438,"fusion",12.2468873818178
-0.488288667906648,-0.241637292560087,-0.317095553637135,-0.930499284574552,1.8175484200396,"classic",12.1678452329913
-1.37235395130813,-0.560913680234268,-0.244791284662075,1.53956878419653,-0.227484528042561,"classic",-0.487208395311659
-1.89163632972428,-0.926548129008362,-0.313658993152687,-0.86520273104796,-0.218886880655432,"classic",12.726501898994
-4.18034130249001,3.3738768502753,3.68837934101111,-3.45683922075462,2.8118381750558,"classic",14.1530391616482
0.0452915612126472,0.649915016944598,1.18979335897675,1.08058353171664,-0.981430738118576,"fusion",4.18475713967828
-0.179549338307005,1.0924021446766,-0.284087762236052,-0.411070315145124,-0.273667489889625,"molecular",13.1289997112299
-2.15382944781882,1.31983653519647,-1.8640442503784,-0.802877722583947,1.48610489556039,"molecular",11.9338546772325
