"y","x1","x2","x3","x4","x5","x6","x7"
9.43414486460057,0.513996978850334,0.215895923103903,0.155228720921955,-0.548679362761235,1.8465293689111,-1.1062715760536,"classic"
5.41319976930559,-0.892363535370651,-0.933672445645053,-0.787224820369758,-1.41516119913263,0.728819653098792,-0.178176284128292,"classic"
11.6787692836064,-1.81620213054337,-0.289916037613055,0.440516611394451,0.515521295217107,1.45884446667693,-0.815539077614022,"traditional"
9.64139566578772,-0.921639874182751,1.238229014236,-0.656710141657747,1.41207059196644,0.654956699354666,0.989648053260893,"classic"
-0.202475773952442,0.841945533355001,-0.316521716331234,-0.407539937748547,-0.677935209704837,-1.2247401824011,0.938198549762777,"traditional"
3.84077842610412,-0.310272150414692,1.83706595984786,-1.73987550394152,-0.865739570587873,0.118792558534584,0.397989648284496,"classic"
1.8059235491026,-1.06856711087334,-1.0066496313983,-0.242795438455096,0.0721970650889147,-0.581828302761417,0.038465572233103,"classic"
9.85946817788843,-2.20177011386093,0.185017874947109,-0.506915629403248,-1.23355013869718,1.38480897936214,0.571511945696227,"experimental"
9.10727113586937,-0.991101987423815,-0.630610000274101,0.815566102241808,-0.0748186230545074,1.08372610731629,1.36446257900323,"classic"
7.92968933787068,-0.380888682023411,0.2854055236719,-0.656266790036066,0.973573943384947,0.289061851737379,-0.0606022189135082,"classic"
5.43449457069447,-1.14299115731806,-1.42965095296045,-0.583900571829659,-0.264509048752418,0.822497808865272,-0.379524595229346,"experimental"
11.2301043502148,-0.767522648379883,0.920023601055224,0.073088895634071,0.361074532147953,1.94832990202449,0.819007120716579,"traditional"
1.04366840179009,0.176813576624053,-1.02742266843084,1.26747944314605,1.35070988327264,-1.40730475128767,-0.108182068084686,"classic"
1.75744973045149,-1.13811926111364,-0.418619032081116,1.07755751866041,-0.179304879968634,-1.00594803755785,-0.528093767766703,"classic"
2.58893475886926,0.506182417749112,0.351914702615293,-0.00379948331718039,0.235552947261394,-0.980586785422025,0.555358308180622,"traditional"
4.28291926883415,0.10931387238654,2.10975467856092,1.24472460925424,-0.586357715229706,0.265444520473998,-0.367528411313319,"experimental"
6.45255600309912,-0.602287797296537,0.726786004964344,-0.151308329536982,-0.248544733632331,0.796828602295969,-1.46769980942657,"classic"
-1.60511311495458,0.376859501291628,1.27672491496039,-0.38706374408179,-0.664508550606069,-1.58488156741745,0.929432699840812,"experimental"
2.97054926667045,1.22193116684511,0.0759021615587708,0.149527282622174,1.52288358443841,-1.61085981264271,-2.02037541564403,"experimental"
3.84330282838942,-0.169152176468507,0.45124504409576,0.877394267320673,0.519865950628207,-0.876348814433205,-0.417215761406329,"classic"
6.24851644032039,0.0496015795736405,-0.981635865074439,-0.231001072090517,2.16628008742139,-0.878260163835648,-2.51033308167596,"classic"
8.07636106005017,-0.356119854615651,0.988302095752427,0.319395507898148,1.93659143323445,-0.0980777641637967,0.954183053956402,"experimental"
