"x1","x2","x3","x4","x5","x6","x7","y"
-1.15781575521788,"minimalist",1.34845093054307,0.527280319229334,0.817337778390239,-0.185804190206594,2.00667260471097,-1.17232730736909
-0.847220241834734,"minimalist",0.527303076800653,-0.208148598731412,0.733141344555313,-0.419774511396198,0.16399630171229,2.76600458192569
-0.775801427598463,"baroque",0.180692523206919,-0.809375042086774,0.0800205539394377,-2.09342354950791,0.673433029457885,1.49180589682722
0.373625281574677,"baroque",-0.497548931412343,-1.4153706407638,1.07230450198533,-0.0998455490442055,0.858191512290376,2.93584688384137
-1.60293128368181,"baroque",-1.37200955327547,0.889809390544823,1.84207668731047,-0.936790704827989,0.470436548675352,-1.72225189511661
0.104038554391466,"classic",1.08981460982217,-0.337027078069632,-0.826368864821206,-0.256226561676781,-2.66557204674196,12.9091525287884
-0.172887667632446,"classic",-1.42221394487762,0.610910454261357,-0.68201651527928,0.540874929525873,-0.17988531245765,8.2142765256559
0.848592586151055,"classic",-0.839404230763577,1.25192773428536,0.495578189593936,-1.11261239113414,0.522614496273597,4.50323535438588
0.739186261281066,"minimalist",1.3320532202617,1.04728037123128,-0.996779495160125,0.748818185956567,1.94212692819724,6.72293342947814
-0.077139640737748,"minimalist",0.589590811317227,-0.819645017920492,0.245100490739219,-0.0491884794507053,-2.03129946332691,9.29815242963336
-1.62033126569727,"baroque",0.803142300952252,0.0208867875939625,-0.323797505954111,0.122679062490144,-1.023965629553,6.15030636511126
-0.40610751607977,"classic",0.0446619871646008,0.0612115717890892,0.420218647923666,0.37700938771002,-1.80284235425976,8.26832100411635
-0.581354233962662,"minimalist",1.06129065251072,-1.15980381569507,0.947501963780901,-1.05587815335124,0.562598259048072,1.33186176833753
-2.30226699935476,"baroque",0.193823276669604,-1.15701321406132,0.644674156186879,0.777636926716228,-0.994982855472514,3.53547398802328
-0.263764110117165,"baroque",-0.576519691002886,-1.39944228471952,0.30773544611,0.420295434701413,0.987013794251844,3.93361650812043
-1.93643530736524,"minimalist",-0.798911872478761,0.468791066066667,-0.51752832452696,0.0596176148094019,2.35337126344984,-0.168327014571028
0.617302186189882,"baroque",0.39339823613064,0.400449844561803,-0.77971620790431,-0.964484327323389,0.239191587110724,7.66050160452183
-0.355332084424573,"classic",-0.633164597295605,-1.015386543873,1.46743547671488,0.0882092619542149,-1.82839307081744,6.91631279860343
-0.0861905376187214,"minimalist",-0.460282201784298,-0.143755723594628,-0.528239551798688,-0.243916059094368,1.27566376613193,5.58256064506059
-0.120309575762338,"classic",-0.453749459841534,-0.0309341846017528,-1.18451806747654,1.54583659578785,-0.661988391573309,10.7583476239525
-1.06649345649997,"classic",-1.32534839837194,-1.33977543894285,1.28175824705082,-0.424888257377913,0.341504393793092,0.74670652177773
0.261338179525357,"classic",0.524358602876019,0.214148460340238,2.5502385452797,1.30822266500482,-0.634569621648029,3.41913874305982
0.204519559661164,"minimalist",0.506944193880969,-0.150232125365659,1.55226647975316,0.882572934812122,-0.689089660231886,5.2557581230913
1.68092616812755,"minimalist",0.359101112583963,-2.30332698427401,-0.71782062558982,-0.460036740050114,-0.713256768857999,11.9816023561864
-0.587077142788747,"baroque",-1.42248242040402,0.743239272463178,-0.0437075232737259,-0.560116954871477,-1.64516138853632,7.6631397568539
1.8047066939083,"minimalist",-0.802391441097333,0.80175540584181,0.914395513739448,-0.696431714022168,-0.420314251372164,7.4991920154357
