"y","x1","x2","x3","x4","x5","x6"
3.60134857558721,1.57353264884961,-2.48250074191083,0.0482412396443853,-0.466483833745235,-0.801936957714062,"industrial"
1.49441540809418,0.774078662080198,-2.13295749640457,-1.24836574851931,0.875411930052162,1.57719845401969,"artisan"
1.66692615201344,-0.387629276231721,1.07831040096286,-0.329789063269895,-1.63609471916321,0.82557894840381,"classic"
0.413938112585578,-1.2826638465509,-1.65350588587878,0.371036065567405,0.00409589348841784,-0.0243072752285976,"artisan"
2.4274137817998,0.460573842484608,-0.325851142194611,-1.21749505904705,-2.00801836808479,0.518754943167354,"industrial"
0.349572839925582,-0.407766724328523,-0.95751548036318,-0.542023470025188,-1.16581522876193,0.377676829860077,"classic"
1.75982533754149,-0.385268055630836,0.257218342858862,-0.722183455024029,0.0822926358768252,-1.87461220206793,"artisan"
2.39060504258201,-0.491207992406503,1.49118277370474,-0.153524470631872,-1.65082131942186,0.0818782268805593,"artisan"
2.84065438599655,-0.233535469238297,1.27507747254929,1.46964877161572,0.284189836220402,0.138653555960936,"classic"
2.29982440343969,1.33513392446532,0.69577746363607,-0.469257646312071,0.157929408335691,-1.35094732350098,"classic"
4.15687425747315,-0.73724873264691,0.398275156448085,0.338031470913313,0.401061406441237,0.356936626655699,"artisan"
-0.314252584921003,-1.11185197143631,0.835783646102695,0.0186310776730091,-0.892986289542256,-0.250887793077881,"industrial"
2.27267328059633,0.712454713593962,0.821796974635911,0.082082585685522,-1.78352110052434,-0.895795675754549,"artisan"
1.40636015232259,-0.325562189785862,1.02948389254219,1.29889094414546,0.963069385478816,-0.989503883475423,"industrial"
2.29109024467341,-0.158646834802394,-1.18351887481006,1.33898153058445,0.62380230512655,-1.3572304216505,"classic"
2.48065869702143,0.0876119783177298,1.57763689332225,-0.948050052278298,0.129782868042363,-0.710078760719879,"artisan"
-0.459949387624723,2.00008898738057,-2.22914753863229,0.318252744618705,0.048651916061164,0.0911489946474476,"industrial"
2.68509918340099,1.16974469560469,0.627521990303702,-1.21310175815456,-0.891894209681239,-1.21473801334421,"artisan"
1.90079113110853,-0.231156225636439,-1.40942397124536,0.246747965644327,0.0392875433418675,-0.396757281040786,"industrial"
0.630094296522333,1.50612211097332,-1.26669797313785,1.378321167208,0.656015814718546,0.921677440271471,"classic"
2.92065037746446,-0.199675069802139,-0.240469939822733,-0.0938748537654636,-0.745472595212726,-0.794655031958358,"artisan"
1.7320040138516,2.0600327724386,-0.519597656618807,-1.62476232560295,-0.322761146812507,-0.651031709334073,"industrial"
4.60798534866412,-1.74624908039953,-0.774890275884549,0.0935619998806892,-0.773367866047558,1.77147221531672,"classic"
2.18087592274212,1.06978638774873,0.921145830379762,-0.754692900912189,1.50978094543795,-0.0823636780958297,"industrial"
2.28879388308528,-0.0456101510840767,1.49382252910328,0.255530578017715,-0.10189045429177,0.261346181072846,"artisan"
-1.16451880944836,1.9556065978303,-0.155260284879155,-1.10658840110157,0.407425971684109,0.312692922615158,"classic"
2.05240573117223,0.165629217129289,-0.00526418821818371,-0.0170185800323561,0.237909382715502,-0.482095724708399,"classic"
1.90297758407915,0.725664489007533,-0.36512908346323,-1.1014003878292,-2.49309177281629,-1.24487569893279,"classic"
2.9197715606178,-0.024665084870197,-0.651837400962126,-1.40030278131019,0.817415888585591,-0.0786825500236367,"classic"
0.961721697365318,-0.480205213888501,0.750861726447158,0.919975819914619,-1.28461095689276,-0.56000743705596,"artisan"
1.42394010223198,0.35086983415616,1.12794494930672,-0.752579535561981,-0.0548830333619357,-0.0573516763202909,"classic"
2.07492440141863,0.675777759836541,0.0431934404660356,-1.03768198476771,1.72340688401487,-0.329135358094712,"artisan"
1.45708147664229,-0.409341321675144,-0.668272739556599,-0.504385027457556,0.290135271636369,0.100803660748506,"classic"
2.43451495312158,-0.327910636405705,-1.12877153206802,0.207533037723494,-0.772565968647203,0.657435971407242,"artisan"
1.79577498033268,-0.792163404407184,0.094970165778995,1.05801665397635,-0.926209864010611,-0.92564911561862,"classic"
2.5000326916865,-1.27358077797913,1.12436476010461,-3.01838390557819,-0.927620945461052,-1.02569760333404,"classic"
2.67587595555385,-0.90914026527503,1.74134865320161,-0.826736102400075,1.58474093493019,1.15308405517631,"classic"
-0.272464453791155,0.229255470522763,-0.0710508053475186,-0.458454623443109,-1.69160163676224,-0.808870122457407,"classic"
1.52258652398646,-0.18570043929654,-0.0443460315776969,0.349849817209141,-0.902110542953961,0.686852462360918,"classic"
1.88639029888198,-0.583609265115652,1.20047647031591,1.12822600687514,0.658162956253057,-0.72948106246427,"industrial"
2.55724714072133,-0.720387470373461,-0.448103891589122,1.90266786206085,0.294536387922064,0.094557999239442,"classic"
7.43785050044311,-4.35014316835887,-3.62505632110716,-3.18776082124351,-3.30933775822453,3.04512544510132,"industrial"
2.1541894922778,-1.04889876425889,-2.22498582512773,0.253981081370564,0.0923138150292004,-1.89818871028678,"artisan"
0.910325233210524,0.700509405388647,1.32438951470901,0.461007062079184,-0.53409168770085,0.741897910050521,"classic"
2.20335957218801,0.465695304468213,0.0737630855558695,-0.688346265046542,0.436273247897488,-2.39707139887957,"artisan"
1.83118096941614,0.853778053701587,0.19599241680951,0.0602389206687515,0.217077550256949,-0.689857155975491,"industrial"
2.22105551131888,0.877271340221297,-0.154280946434378,-1.0487309852749,0.506931325255945,0.878542158148368,"industrial"
4.01264943975701,-0.331862031478567,-0.0316663004385053,-0.146926433674853,0.96994132914216,1.69879484382595,"artisan"
1.563251809126,-0.854438399419868,-1.65631763627078,1.63411593167238,0.179797891036881,0.842478180724837,"industrial"
2.86976786888485,-1.98423848876982,0.511878187184008,2.07380214080328,0.360592325786571,-0.172037824137524,"artisan"
1.66416452779321,-0.176806952934991,-0.094068368590408,1.15163574776861,-1.35291683568513,0.278245218047456,"industrial"
3.09745492224681,1.22594069033492,0.814158091860071,0.599803004493849,-0.837755591598331,-0.326092043699031,"industrial"
4.5169649701415,-1.15733487797496,0.0601614927366132,0.270483601324828,0.906660542042265,-0.863366245581678,"artisan"
1.87139554122904,-2.01066091617361,1.02602151553278,-0.788541580654962,1.47547426762168,-0.578167722353151,"artisan"
-0.899489515871409,0.78970914489545,-1.39276583699681,0.203086904432825,-1.58418658138186,-1.13076755753408,"artisan"
-0.510121456966674,-0.676214650337284,0.132256789885004,0.0729602397509376,-0.635652733374839,0.0211693457413381,"classic"
1.53952924717852,0.0436136342875369,0.153923444618903,0.449271300852598,0.820965541548454,1.17601850471971,"industrial"
2.15463272930294,-0.17547409838739,0.645400044104114,-0.563511821158253,-0.169110036909158,0.130237799652187,"artisan"
2.6193667235806,1.00457950882247,-1.31210949988268,-0.538427329720417,-0.480538938387758,0.723171021355292,"classic"
0.697581020101063,0.514845775362112,-0.401925949206731,1.48803706707877,-0.924493546592265,-1.93865202011663,"industrial"
1.77348389424634,-0.265623964849669,1.07790302769842,-0.37892842511655,0.356404893483059,0.667076949093434,"classic"
0.600668116686027,-0.207111365007191,0.160609616128539,-0.762953503068402,0.865898393541042,-0.673677531440713,"industrial"
1.34654047802767,-0.283314693355407,0.289118562617803,-0.288890293996021,-1.30995105140113,0.0421315595318537,"classic"
1.36125636921538,-0.321058201374932,1.39143165398502,0.0701375522267096,-2.09747258745538,-0.0577368013308453,"classic"
2.15864035024039,0.465917821377819,1.62620125802406,0.409393466628873,-0.38194345932273,1.62969665253755,"classic"
-1.1115546592196,1.53532293186427,0.364026192268416,-0.194105395258177,-1.20208401370077,-0.0571329208830609,"industrial"
2.5654050639297,0.93141561859007,1.82323808263563,0.132836352802238,-1.68340572887446,0.798605606817738,"artisan"
-0.0776541648237665,0.653389813276993,-0.44839958005744,-0.526978141186068,0.0310841246728242,1.23662899382042,"classic"
2.09092668289034,0.216185090284187,0.616394485190191,-0.817958229907471,-0.245372671141266,-2.66812246392475,"industrial"
4.18996804785891,0.434090289341196,-0.642757459374456,-0.174145687894911,1.04936805721963,-0.0317652731177428,"classic"
-1.52045870747836,-2.7217720590352,0.541350966099851,-0.862169888601533,-0.849311922736662,0.438001686059137,"artisan"
-0.0789719714887531,-0.74061021050886,1.14997414120795,0.534451920850418,-0.397633794771797,0.597742379155572,"classic"
1.13403277111037,-0.731450268686832,1.13736964554368,-0.170395545119946,0.0718230140458353,1.17941537536806,"classic"
4.2114874568004,1.25317415164843,-0.883235049614708,1.71067779702753,1.13358200035083,-0.86497995099425,"artisan"
1.70992894870962,0.0227378083230643,-1.36859976962006,-0.0775845793379455,-0.550096621264165,1.07101534256613,"classic"
0.858832472718101,-0.473971713636709,-0.178101765750512,0.280371225641876,-1.19186792455528,0.903061856858731,"artisan"
2.99737510484479,0.215500863818124,-0.47886469791767,0.103226182709129,-0.278040901389139,-0.284596518828683,"artisan"
2.6374992626378,0.374540383383078,2.63649756985055,0.827009239955999,-1.11349697622094,0.318296690009663,"classic"
