"y","x1","x2","x3","x4","x5","x6"
7.93742078855637,0.254694955010123,0.242409625878725,"classic",0.244881596597231,0.17040637121101,-1.67628132879582
5.40950805173024,-1.66501934640011,-1.67894737277931,"relativistic",-1.66314528703279,-1.66130021995159,-0.070172697878729
7.43767081316944,-0.26972160615727,-0.26884172415857,"classic",-0.194753699390078,-0.326583674860932,0.381984445379889
7.20862977958412,-0.118281219211317,-0.0675316413695921,"quantum",-0.0724235661683211,-0.21422057785382,-1.11839086060958
4.56965090933292,0.307014960450844,0.320749082114567,"relativistic",0.251340945987981,0.198163569411509,-0.619086144272133
5.45164325964148,-0.593929808206331,-0.505013862258201,"relativistic",-0.620291308596443,-0.58733883637013,-0.456194095922803
5.81654354468291,-0.680155303226162,-0.710950835595107,"classic",-0.563389012648125,-0.657177557374956,-0.654232579184313
6.20803787681524,0.360963831755533,0.392569359471488,"quantum",0.411050544881797,0.326801362533991,0.128964348602576
20.5919609461148,3.79712953368643,-3.24650134958208,"quantum",3.75391427792172,4.09647590404217,3.60212310079143
9.0480313121391,1.1061968762331,1.04951771672279,"relativistic",1.09490643925478,0.973073925930547,0.798760056412748
2.95193729109837,-0.83758207894166,-0.712294532596113,"classic",-0.79495321419767,-0.755858401353561,-0.857515737042567
4.86403806152894,0.899037184858713,0.840774822117554,"classic",0.906172720146055,0.774242107078091,-1.33263751993123
5.30671976526347,-1.19256971468402,-1.10847879701966,"quantum",-1.16342914373982,-1.121209241204,0.622284570669036
8.11332348113848,-1.08855800872098,-1.11143586276775,"classic",-0.994712584621925,-1.0539041369254,-0.677725333113946
6.04668976727227,-0.482570479681188,-0.545066957052754,"classic",-0.434692587660376,-0.447829691046536,1.06972714811191
4.85046410377037,0.874965948524381,0.856086049724126,"classic",0.835742764535296,0.926589700766137,-2.02211824741099
6.59356468162077,-0.730925616247346,-0.70658395369679,"classic",-0.712373562987382,-0.710951246126053,0.229525125403209
5.42894933310239,-2.12924703391469,-2.01691276841596,"relativistic",-2.08025243096858,-2.04839136988545,0.605327574637958
8.70615656253287,1.09364543739059,1.05530388864855,"quantum",1.1762576335494,1.03256098069681,0.394559171929675
6.48310112300681,0.678292225043541,0.576986163310466,"quantum",0.633857108876087,0.720283435774622,-1.20698565335355
4.77310819516942,-0.126735673659788,-0.126474313857107,"quantum",-0.159567384607771,-0.11398716318555,-0.486960232007743
3.46095623712944,1.12968652837761,1.03893414273982,"relativistic",1.12200505395081,1.03426549385251,-1.78019412004417
8.10556212395318,1.25572193726452,1.20314509523024,"quantum",1.22310927136101,1.22033297355837,0.482985853324268
5.0338356280398,0.320804250590719,0.276987145068675,"relativistic",0.246428824346676,0.31937386828203,0.211036299823494
7.04612261140339,-1.70334172967699,-1.58980337913551,"relativistic",-1.57237387976573,-1.60409356570848,1.04032576593467
4.81036812279146,2.23518124067992,2.11642884280129,"quantum",2.10421231260991,2.14701788471769,-2.52093837512251
