"y","x1","x2","x3","x4","x5","x6","x7"
5.44342963080943,-0.0255037177301525,"fusion",0.045874108384389,-0.0634521358989005,-0.0020361138145896,1.04343456300479,1.45468016365672
1.16321911894917,-1.38450420420934,"classic",-1.24144970204037,-1.2733659510103,-1.27774891393218,0.097013057282912,-0.589003225651184
5.12661812917174,-0.362374387502333,"classic",-0.373051723720892,-0.360586788491154,-0.360570390468886,-0.869589829250589,0.819174111646699
14.0982055992097,2.57493174050136,"molecular",2.48645058160672,2.553954181241,2.53704166825181,-1.75978316496041,-0.135220345139232
6.40089289654515,0.0128710156028776,"classic",-0.0493372962648167,0.0111550394919824,0.0438391590366681,-1.42383425337518,1.90719024343647
5.32900660045439,-0.900659791179185,"classic",-0.79358934938296,-0.833674959112544,-0.87691906407154,1.08181142873255,-1.12086660479378
7.36559456982459,0.62576191024754,"molecular",0.522539102881491,0.560285629824439,0.628977593465181,-0.0660306058705945,-0.0589910703296236
7.68961143687302,0.176698348591266,"classic",0.0966739012801547,0.226083024282891,0.14238767648347,-0.884223284045105,1.2202589823608
2.94152102668554,-0.405130892708785,"fusion",-0.286331443051508,-0.40694748309062,-0.406570435863967,-1.34508921480246,-0.986856096823353
7.94900375480679,1.06444089810961,"classic",0.94284076827345,1.03288181500791,0.98379064027793,-1.34285284814463,1.36013056564366
7.16938306453567,0.848470850362712,"molecular",0.798487170533563,0.855504008115057,0.763026791952226,-1.75124336672618,0.545174486281679
7.09947341415661,0.382451316760777,"fusion",0.311976210791436,0.252636674185682,0.315186824359845,1.98113682532058,0.294852610871604
0.989915369102675,-1.33521001462425,"molecular",-1.21024155379442,-1.25876433028926,-1.33454526091815,-0.528711611292861,0.676979054204365
3.04716226803839,-0.766560926710954,"molecular",-0.676208115280281,-0.705844338591385,-0.754217531575405,0.60177456550179,1.57679528014197
3.38350216066777,-1.75727887037922,"fusion",-1.67491324812999,-1.60829416076109,-1.62281498583511,0.0406324046333639,-1.66341486297942
4.49301326777433,-0.285161932410905,"molecular",-0.217888193327926,-0.24612679817412,-0.300561462707904,-0.0178011247765741,-0.280642016284562
-0.383026685621897,-1.448334852159,"fusion",-1.42204583931377,-1.44091210338804,-1.40105964688617,0.708325252648536,2.31617191940051
3.80637883997699,-1.11875405735576,"classic",-1.09897791628476,-1.11180040346003,-1.08357922185836,0.511898298420594,0.0871411497843731
8.35240292126015,1.20527202644303,"classic",1.09002829010298,1.15719736531358,1.1769005928722,0.593208947987329,0.173073642754536
6.10554328235128,-0.315006266937729,"molecular",-0.434210704665828,-0.292887050720277,-0.263261336095096,0.595238670542486,0.31302297481232
1.84805823436194,-1.04108842863447,"molecular",-1.00357683023606,-0.911251458295354,-0.983579442226129,-0.188513544205469,0.84140957478708
7.66569570506716,0.96102827180928,"fusion",0.878661236885061,0.873364243929557,0.933573557023781,-0.202413472799581,-0.587918528206221
7.77488596175294,0.699485652847793,"molecular",0.694026201340004,0.732454231733145,0.730796004255223,-1.76769254039365,-0.97983512786472
0.0204373657080739,-1.5884636150852,"fusion",-1.52139032578913,-1.51452948048092,-1.49476005991807,0.685265594838043,0.762790309834871
6.78724071716555,0.415581137738359,"molecular",0.357228873189036,0.365948802449042,0.369488979281181,-0.575041138992864,1.35806378658095
